Date,Account_ID,Department_ID,Scenario,Amount
05/22/2023,OPEX-005,DPT-300,Actual,18963.09
03/04/2023,OPEX-002,DPT-100,Budget,3787.67
06/05/2023,COGS-002,DPT-300,Actual,16069
09/28/2023,OPEX-001,DPT-100,Budget,3820.41
12/23/2023,OPEX-002,DPT-200,Actual,8541.26
06/29/2023,REV-002,DPT-500,Actual,48209.02
10/14/2023,REV-001,DPT-300,Budget,144566.59
10/28/2023,OPEX-002,DPT-500,Actual,9744.55
10/13/2023,REV-001,DPT-200,Actual,146173.69
01/03/2023,OPEX-001,DPT-400,Budget,16536.84
04/01/2023,REV-001,DPT-300,Budget,72945.12
07/11/2023,COGS-001,DPT-100,Actual,24960.36
10/08/2023,COGS-002,DPT-100,Actual,10260
11/09/2023,REV-001,DPT-200,Budget,133041.65
06/10/2023,COGS-001,DPT-300,Actual,17417.93
02/21/2023,OPEX-001,DPT-200,Budget,14254.27
10/27/2023,OPEX-004,DPT-100,Actual,13565.09
10/25/2023,OPEX-004,DPT-300,Budget,2778.21
06/21/2023,COGS-001,DPT-100,Budget,14974.6
10/31/2023,OPEX-005,DPT-100,Actual,6026.49
09/12/2023,OPEX-004,DPT-400,Budget,17246.8
09/09/2023,REV-001,DPT-100,Actual,84083.03
08/26/2023,OPEX-002,DPT-200,Actual,3541.38
01/24/2023,COGS-002,DPT-200,Budget,23756.08
09/04/2023,REV-001,DPT-300,Budget,50124.3
01/11/2023,REV-002,DPT-400,Budget,79989.94
12/02/2023,COGS-001,DPT-300,Actual,10409.43
01/14/2023,COGS-001,DPT-500,Budget,11993.3
08/03/2023,COGS-002,DPT-500,Budget,15744.66
04/07/2023,COGS-002,DPT-400,Budget,14630.04
10/03/2023,OPEX-002,DPT-500,Actual,7349.12
12/18/2023,OPEX-001,DPT-100,Budget,15026.26
08/10/2023,OPEX-005,DPT-500,Actual,2788.35
02/08/2023,OPEX-002,DPT-500,Budget,7499.33
03/01/2023,OPEX-003,DPT-100,Budget,4648.92
06/17/2023,COGS-002,DPT-100,Actual,18137.19
03/21/2023,OPEX-003,DPT-300,Actual,15331.76
12/07/2023,OPEX-004,DPT-200,Budget,10621.64
05/28/2023,OPEX-003,DPT-400,Budget,14673.39
11/10/2023,COGS-001,DPT-300,Budget,5713.17
04/26/2023,OPEX-005,DPT-300,Budget,18682.79
02/22/2023,REV-001,DPT-100,Actual,119524.93
07/02/2023,COGS-002,DPT-200,Actual,28038.56
12/03/2023,REV-001,DPT-400,Actual,23330.14
11/18/2023,REV-002,DPT-100,Budget,67306.33
01/12/2023,OPEX-005,DPT-100,Budget,4243.9
04/20/2023,COGS-002,DPT-200,Actual,6022.58
02/05/2023,COGS-001,DPT-300,Actual,28389.95
11/23/2023,OPEX-004,DPT-300,Actual,15483.41
03/06/2023,OPEX-005,DPT-100,Budget,12762.22
09/24/2023,REV-001,DPT-300,Actual,94796.57
09/23/2023,REV-002,DPT-300,Actual,118263.64
07/16/2023,OPEX-001,DPT-100,Actual,17413.45
05/27/2023,OPEX-003,DPT-200,Actual,2120.68
05/19/2023,REV-001,DPT-100,Actual,24562.26
05/12/2023,OPEX-001,DPT-100,Budget,12109.99
12/03/2023,OPEX-003,DPT-400,Budget,13597.25
01/09/2023,OPEX-004,DPT-400,Actual,17875.36
11/13/2023,OPEX-005,DPT-100,Actual,5242.15
05/29/2023,OPEX-003,DPT-200,Budget,8259.42
09/06/2023,OPEX-005,DPT-400,Budget,3468.25
09/10/2023,OPEX-004,DPT-300,Actual,12264.68
06/10/2023,OPEX-004,DPT-300,Budget,15583.2
07/30/2023,OPEX-003,DPT-400,Actual,10677.29
05/24/2023,COGS-001,DPT-400,Budget,5871.58
12/06/2023,COGS-001,DPT-500,Actual,10375.42
10/02/2023,OPEX-002,DPT-100,Actual,13414.86
04/07/2023,REV-002,DPT-300,Actual,117461.41
07/16/2023,COGS-002,DPT-300,Budget,12113.36
12/08/2023,OPEX-001,DPT-200,Budget,16600.9
10/18/2023,REV-001,DPT-400,Budget,74737.63
10/07/2023,OPEX-005,DPT-300,Actual,8251.12
07/09/2023,OPEX-004,DPT-100,Budget,8046.94
09/04/2023,OPEX-005,DPT-400,Actual,13491.57
07/12/2023,OPEX-002,DPT-300,Budget,2078.22
08/04/2023,COGS-001,DPT-400,Budget,12671.39
10/05/2023,REV-002,DPT-400,Budget,125170.26
12/19/2023,OPEX-003,DPT-400,Actual,4160.82
12/25/2023,OPEX-001,DPT-400,Budget,15609.63
09/08/2023,OPEX-005,DPT-200,Actual,1723.9
05/28/2023,REV-002,DPT-200,Budget,36204.95
03/09/2023,OPEX-004,DPT-500,Actual,11932.77
05/19/2023,OPEX-001,DPT-200,Budget,6833.03
02/20/2023,OPEX-002,DPT-400,Actual,18149.14
04/13/2023,OPEX-001,DPT-100,Actual,11007.44
12/14/2023,REV-001,DPT-400,Budget,91075.77
12/07/2023,OPEX-002,DPT-400,Budget,15112.46
02/18/2023,OPEX-004,DPT-200,Budget,7380.97
03/30/2023,OPEX-005,DPT-300,Budget,3941.41
05/26/2023,OPEX-003,DPT-200,Budget,10832.19
01/26/2023,OPEX-001,DPT-300,Actual,18120.59
09/26/2023,REV-001,DPT-200,Budget,124458.84
03/24/2023,COGS-002,DPT-500,Actual,28834.07
01/29/2023,OPEX-002,DPT-200,Actual,7944.55
01/08/2023,REV-002,DPT-400,Budget,149330.96
07/27/2023,REV-002,DPT-200,Budget,143903.02
08/19/2023,OPEX-002,DPT-300,Budget,17502.98
01/30/2023,COGS-002,DPT-400,Budget,9663.31
06/13/2023,OPEX-001,DPT-500,Budget,8564.3
02/22/2023,OPEX-002,DPT-400,Actual,11214.64
03/27/2023,REV-001,DPT-400,Actual,53584.18
08/05/2023,OPEX-003,DPT-300,Budget,14843.5
03/28/2023,COGS-001,DPT-100,Budget,27116.82
07/14/2023,OPEX-004,DPT-200,Budget,19607.04
08/25/2023,OPEX-004,DPT-500,Budget,11442.34
03/18/2023,OPEX-003,DPT-300,Actual,11601.32
09/19/2023,COGS-001,DPT-500,Budget,11417.6
01/11/2023,REV-001,DPT-400,Actual,19507.38
04/05/2023,OPEX-005,DPT-100,Budget,10528.48
09/29/2023,COGS-002,DPT-500,Budget,29557.73
06/08/2023,OPEX-001,DPT-300,Actual,5494.99
06/18/2023,OPEX-004,DPT-200,Budget,19799.93
03/01/2023,OPEX-002,DPT-400,Budget,16962.44
03/21/2023,OPEX-001,DPT-200,Actual,6272.81
08/21/2023,COGS-001,DPT-500,Actual,27691.37
11/22/2023,COGS-002,DPT-200,Budget,16657.24
09/10/2023,COGS-001,DPT-300,Budget,27440.56
01/25/2023,OPEX-001,DPT-400,Actual,14250.29
07/21/2023,REV-001,DPT-400,Actual,16095.73
11/20/2023,OPEX-002,DPT-300,Actual,11897.63
06/07/2023,OPEX-005,DPT-300,Actual,6792.85
05/09/2023,OPEX-001,DPT-400,Actual,19769.2
04/02/2023,OPEX-003,DPT-200,Budget,9144.24
04/14/2023,COGS-002,DPT-400,Actual,18403.32
02/25/2023,COGS-001,DPT-100,Actual,16180.04
04/01/2023,OPEX-001,DPT-100,Actual,10142.29
08/19/2023,REV-001,DPT-500,Budget,117732.2
01/21/2023,OPEX-003,DPT-100,Actual,4293.97
03/16/2023,REV-001,DPT-100,Actual,37024.38
07/16/2023,COGS-001,DPT-300,Actual,21932.82
11/17/2023,OPEX-001,DPT-200,Budget,16816.91
08/07/2023,REV-002,DPT-100,Budget,131942.48
01/13/2023,OPEX-003,DPT-200,Actual,18939.32
03/27/2023,REV-001,DPT-300,Actual,118763.1
03/15/2023,COGS-002,DPT-100,Budget,24401.19
12/01/2023,OPEX-002,DPT-500,Actual,14596.6
05/14/2023,OPEX-001,DPT-100,Budget,13973.42
02/02/2023,OPEX-004,DPT-400,Actual,1744.67
02/25/2023,OPEX-005,DPT-200,Actual,4093.39
09/01/2023,OPEX-005,DPT-300,Budget,17347.26
06/15/2023,OPEX-002,DPT-400,Budget,19399.32
09/10/2023,OPEX-001,DPT-400,Budget,1175.77
01/29/2023,OPEX-005,DPT-100,Actual,7708.08
03/30/2023,COGS-001,DPT-100,Budget,29344.36
01/04/2023,OPEX-005,DPT-300,Actual,8856.9
11/06/2023,COGS-001,DPT-300,Actual,17168.24
08/17/2023,REV-001,DPT-500,Actual,122082.16
02/22/2023,REV-002,DPT-400,Actual,56000.78
04/21/2023,OPEX-002,DPT-400,Budget,15605.7
12/27/2023,OPEX-003,DPT-200,Budget,10021.94
05/11/2023,REV-001,DPT-500,Actual,146274.56
02/12/2023,OPEX-002,DPT-300,Budget,17910.58
06/15/2023,REV-001,DPT-100,Budget,142102.33
01/15/2023,COGS-001,DPT-100,Budget,18364.26
05/30/2023,OPEX-001,DPT-100,Actual,9159.69
02/19/2023,OPEX-002,DPT-100,Budget,5013.72
03/31/2023,OPEX-001,DPT-100,Actual,15419.46
08/07/2023,REV-001,DPT-300,Budget,149310.87
07/04/2023,OPEX-002,DPT-100,Budget,14141.82
04/07/2023,REV-002,DPT-100,Actual,132011.17
10/19/2023,COGS-001,DPT-100,Actual,11147.12
10/28/2023,OPEX-002,DPT-500,Actual,3059.85
07/31/2023,COGS-001,DPT-100,Actual,20710.21
07/10/2023,OPEX-002,DPT-200,Actual,8845.31
09/25/2023,OPEX-005,DPT-100,Budget,11917.52
03/02/2023,OPEX-001,DPT-500,Actual,1899.43
01/21/2023,OPEX-004,DPT-200,Actual,10769.97
12/08/2023,OPEX-005,DPT-400,Actual,18958.91
11/21/2023,OPEX-005,DPT-300,Budget,7315.47
10/31/2023,OPEX-003,DPT-500,Actual,10104.57
03/24/2023,OPEX-002,DPT-500,Actual,5451.09
12/29/2023,OPEX-002,DPT-500,Budget,18672.9
08/23/2023,REV-001,DPT-300,Actual,107559.5
12/29/2023,COGS-002,DPT-500,Actual,18918.95
03/26/2023,OPEX-001,DPT-400,Budget,11091.63
08/01/2023,OPEX-001,DPT-100,Actual,1163.92
07/01/2023,OPEX-002,DPT-100,Actual,11803.87
12/28/2023,OPEX-005,DPT-400,Budget,15373.96
12/16/2023,OPEX-005,DPT-300,Actual,1213.67
09/15/2023,OPEX-005,DPT-300,Actual,14146.85
07/24/2023,REV-002,DPT-100,Budget,123700.06
04/07/2023,OPEX-004,DPT-500,Actual,9349.75
02/07/2023,REV-001,DPT-500,Actual,116395.79
11/19/2023,COGS-002,DPT-400,Actual,18773.86
06/05/2023,REV-002,DPT-400,Budget,74812.17
01/29/2023,COGS-002,DPT-500,Actual,28931.03
10/03/2023,OPEX-005,DPT-300,Actual,2515.31
08/27/2023,REV-002,DPT-100,Actual,126659.45
06/15/2023,COGS-001,DPT-300,Actual,26689.59
10/13/2023,OPEX-003,DPT-200,Actual,13055.23
04/29/2023,OPEX-003,DPT-300,Actual,13488.39
07/28/2023,OPEX-003,DPT-100,Budget,10777.29
05/06/2023,REV-002,DPT-300,Budget,115783.71
10/02/2023,COGS-002,DPT-100,Budget,18186.97
12/28/2023,COGS-001,DPT-500,Budget,25059.18
09/10/2023,OPEX-004,DPT-500,Actual,15681.97
08/09/2023,OPEX-005,DPT-300,Actual,12302.41
09/29/2023,OPEX-002,DPT-100,Budget,3777.99
06/28/2023,OPEX-003,DPT-200,Budget,12247.04
12/28/2023,OPEX-004,DPT-400,Budget,12949.63
06/12/2023,REV-001,DPT-100,Actual,106266.7
01/20/2023,OPEX-003,DPT-500,Actual,6425.14
05/16/2023,REV-001,DPT-400,Actual,76201.4
05/17/2023,OPEX-004,DPT-400,Actual,9117.21
03/27/2023,OPEX-001,DPT-400,Actual,14577.04
12/25/2023,COGS-001,DPT-200,Actual,7642.07
07/08/2023,OPEX-005,DPT-400,Actual,4563.86
02/23/2023,REV-001,DPT-400,Budget,129441.76
01/08/2023,REV-002,DPT-200,Budget,78587.28
11/05/2023,REV-002,DPT-100,Budget,145161.96
03/20/2023,REV-001,DPT-300,Budget,81862.52
03/05/2023,OPEX-004,DPT-300,Actual,18074.02
10/01/2023,COGS-001,DPT-300,Budget,29022.96
05/30/2023,COGS-001,DPT-400,Budget,7564.89
11/04/2023,REV-002,DPT-200,Actual,33229.26
12/04/2023,REV-002,DPT-200,Actual,104996.64
06/07/2023,OPEX-004,DPT-100,Actual,5050.46
01/15/2023,OPEX-005,DPT-200,Budget,2150.73
12/14/2023,REV-001,DPT-400,Actual,27421.43
09/26/2023,OPEX-005,DPT-300,Budget,15538.23
03/31/2023,OPEX-005,DPT-500,Budget,19874.58
04/17/2023,OPEX-002,DPT-300,Actual,2791.12
03/02/2023,REV-001,DPT-300,Actual,55669.86
10/22/2023,REV-002,DPT-300,Actual,45196.04
01/25/2023,COGS-002,DPT-400,Budget,14964.18
12/14/2023,REV-001,DPT-500,Actual,140188.57
07/23/2023,OPEX-003,DPT-200,Actual,1357.08
05/02/2023,OPEX-001,DPT-200,Actual,4022.76
04/11/2023,OPEX-001,DPT-200,Actual,10293.75
10/24/2023,OPEX-001,DPT-500,Actual,11835.05
11/15/2023,REV-002,DPT-500,Budget,142342.15
04/21/2023,OPEX-004,DPT-400,Actual,18466.67
05/05/2023,OPEX-005,DPT-300,Budget,12198.44
07/23/2023,COGS-002,DPT-200,Budget,14815.37
01/11/2023,COGS-002,DPT-400,Budget,26273.61
11/03/2023,COGS-001,DPT-200,Actual,6545.14
12/12/2023,COGS-002,DPT-400,Actual,5851.24
06/30/2023,OPEX-005,DPT-400,Budget,13468.81
12/29/2023,REV-002,DPT-400,Budget,147453.35
10/19/2023,OPEX-003,DPT-100,Budget,2694.39
02/12/2023,OPEX-004,DPT-200,Budget,3272.2
11/10/2023,OPEX-003,DPT-300,Budget,19665.95
03/28/2023,OPEX-002,DPT-300,Budget,4987.25
01/24/2023,COGS-001,DPT-300,Actual,10984.75
12/20/2023,COGS-001,DPT-300,Budget,28804.18
04/08/2023,OPEX-003,DPT-500,Budget,18031.44
02/26/2023,OPEX-001,DPT-300,Actual,4989.27
06/06/2023,OPEX-003,DPT-400,Actual,4092.17
10/19/2023,OPEX-005,DPT-200,Actual,7370.61
08/21/2023,OPEX-002,DPT-500,Budget,10943.46
04/01/2023,COGS-001,DPT-100,Actual,20747.5
06/19/2023,OPEX-001,DPT-400,Actual,11918.44
08/12/2023,OPEX-004,DPT-500,Actual,9966.15
12/21/2023,OPEX-003,DPT-400,Actual,4581.49
03/06/2023,COGS-001,DPT-400,Actual,24030.92
10/12/2023,OPEX-003,DPT-100,Actual,15260.64
04/27/2023,COGS-002,DPT-300,Actual,16709.12
11/22/2023,OPEX-001,DPT-300,Actual,11987.9
10/29/2023,COGS-001,DPT-200,Actual,15353.73
01/14/2023,COGS-001,DPT-500,Actual,7858.84
08/08/2023,OPEX-002,DPT-200,Actual,7630.02
06/20/2023,OPEX-003,DPT-100,Budget,15453.79
02/07/2023,REV-001,DPT-200,Actual,59132.88
05/15/2023,COGS-001,DPT-200,Budget,9666.34
05/22/2023,REV-002,DPT-200,Budget,38655.33
10/01/2023,REV-001,DPT-100,Budget,26848.78
03/31/2023,OPEX-005,DPT-500,Actual,15476.6
11/14/2023,OPEX-001,DPT-400,Actual,13277.37
04/13/2023,COGS-002,DPT-400,Actual,29575.23
07/24/2023,OPEX-002,DPT-100,Budget,15839.49
06/16/2023,OPEX-002,DPT-400,Budget,19790.6
07/07/2023,OPEX-005,DPT-200,Budget,2234.16
07/13/2023,REV-001,DPT-500,Actual,19999.44
05/21/2023,REV-002,DPT-500,Budget,57743.81
01/26/2023,COGS-002,DPT-500,Actual,19873.7
12/25/2023,OPEX-001,DPT-300,Budget,4925.13
01/08/2023,OPEX-005,DPT-200,Budget,13205.07
11/15/2023,OPEX-001,DPT-400,Actual,3382.24
08/09/2023,OPEX-005,DPT-500,Actual,5740.77
05/12/2023,OPEX-003,DPT-400,Budget,10886.72
12/11/2023,OPEX-004,DPT-500,Budget,7022.38
12/02/2023,COGS-002,DPT-200,Actual,13600.08
05/30/2023,REV-001,DPT-500,Budget,107661.98
09/03/2023,OPEX-003,DPT-200,Budget,10064.32
05/21/2023,COGS-002,DPT-500,Actual,5425.09
08/07/2023,COGS-002,DPT-500,Actual,5290.8
12/05/2023,COGS-001,DPT-400,Budget,16120.22
08/06/2023,REV-001,DPT-500,Actual,94229.78
01/10/2023,OPEX-005,DPT-200,Budget,18302.3
04/05/2023,OPEX-001,DPT-200,Budget,2484.01
05/24/2023,COGS-002,DPT-100,Actual,12905.71
03/12/2023,REV-002,DPT-500,Actual,52923.09
01/24/2023,OPEX-002,DPT-500,Budget,18027.58
02/12/2023,OPEX-004,DPT-400,Budget,19931.85
02/16/2023,OPEX-004,DPT-200,Actual,4501.25
05/26/2023,REV-001,DPT-100,Actual,122830.83
03/30/2023,OPEX-002,DPT-300,Budget,1499.37
09/04/2023,COGS-002,DPT-100,Actual,27528.48
09/12/2023,REV-001,DPT-500,Budget,52071.92
12/24/2023,REV-001,DPT-100,Actual,38490.69
12/22/2023,OPEX-005,DPT-300,Budget,15028.06
02/13/2023,REV-001,DPT-100,Actual,27465.01
02/21/2023,OPEX-004,DPT-300,Actual,11941.31
07/10/2023,COGS-002,DPT-500,Budget,21309.88
06/02/2023,REV-002,DPT-100,Actual,51353.59
07/19/2023,OPEX-005,DPT-100,Actual,1965.83
08/10/2023,REV-002,DPT-200,Budget,72194.56
04/05/2023,OPEX-004,DPT-500,Budget,16885.42
01/23/2023,OPEX-004,DPT-500,Actual,12155.83
07/16/2023,COGS-002,DPT-500,Budget,16667.27
02/14/2023,OPEX-005,DPT-300,Actual,2980.67
02/02/2023,OPEX-001,DPT-100,Budget,13670.43
09/29/2023,OPEX-004,DPT-200,Actual,5504.5
09/18/2023,COGS-002,DPT-300,Budget,20842.64
11/27/2023,OPEX-005,DPT-400,Actual,19493.16
05/12/2023,REV-001,DPT-500,Budget,16510.1
06/17/2023,REV-002,DPT-400,Actual,103981.4
02/18/2023,COGS-002,DPT-200,Budget,17615.66
07/27/2023,COGS-002,DPT-100,Actual,20590.55
01/09/2023,OPEX-003,DPT-200,Budget,8393.06
03/14/2023,OPEX-005,DPT-400,Budget,7935.1
03/19/2023,COGS-001,DPT-100,Budget,9882.91
08/23/2023,COGS-001,DPT-100,Budget,19666.93
07/04/2023,REV-002,DPT-500,Actual,56196.73
02/26/2023,OPEX-002,DPT-500,Actual,8180.05
09/09/2023,REV-002,DPT-400,Budget,44265.86
06/01/2023,OPEX-003,DPT-300,Budget,11985.2
08/16/2023,OPEX-003,DPT-400,Budget,15458.08
08/17/2023,OPEX-005,DPT-300,Budget,14938.75
08/29/2023,REV-001,DPT-500,Budget,69486.97
03/19/2023,OPEX-001,DPT-300,Actual,4791.82
01/13/2023,REV-002,DPT-100,Actual,74438.39
03/07/2023,REV-001,DPT-400,Budget,147382.7
09/20/2023,OPEX-002,DPT-200,Actual,10286.01
05/13/2023,OPEX-003,DPT-300,Budget,16113.03
08/04/2023,REV-002,DPT-300,Budget,40033.47
01/12/2023,REV-002,DPT-500,Budget,135476.37
12/14/2023,REV-001,DPT-100,Budget,136758.21
08/01/2023,REV-001,DPT-200,Actual,54318.39
04/27/2023,OPEX-005,DPT-200,Budget,5555.15
02/18/2023,COGS-001,DPT-300,Budget,24301.24
05/16/2023,OPEX-001,DPT-300,Budget,10905.66
04/08/2023,OPEX-003,DPT-400,Budget,12619.51
10/19/2023,REV-001,DPT-300,Actual,90160.68
10/04/2023,OPEX-001,DPT-500,Actual,11079.99
12/23/2023,REV-001,DPT-300,Budget,53032.14
05/30/2023,COGS-002,DPT-200,Actual,14660.26
05/19/2023,REV-001,DPT-300,Actual,107954.24
04/12/2023,OPEX-003,DPT-400,Actual,13846.33
02/22/2023,REV-001,DPT-500,Actual,118873.91
06/24/2023,OPEX-001,DPT-200,Actual,10454.25
02/02/2023,REV-001,DPT-100,Budget,118107.22
05/09/2023,OPEX-001,DPT-200,Budget,12073.99
03/23/2023,COGS-001,DPT-200,Budget,24723.94
06/02/2023,REV-001,DPT-400,Actual,29676.26
10/01/2023,OPEX-004,DPT-300,Budget,7648.78
03/05/2023,REV-001,DPT-500,Budget,22578.83
02/28/2023,OPEX-003,DPT-100,Actual,11563.86
12/11/2023,REV-002,DPT-200,Budget,37482.6
10/02/2023,COGS-001,DPT-200,Budget,14118.69
11/01/2023,OPEX-004,DPT-200,Actual,3029.52
05/10/2023,OPEX-002,DPT-100,Actual,1554.08
02/03/2023,COGS-001,DPT-500,Budget,8985.88
02/28/2023,REV-001,DPT-500,Actual,108217.73
03/08/2023,OPEX-003,DPT-300,Actual,17569.15
11/06/2023,OPEX-005,DPT-100,Budget,10654.39
04/26/2023,COGS-001,DPT-100,Actual,25966.21
05/03/2023,OPEX-004,DPT-100,Actual,17531.43
08/08/2023,REV-001,DPT-200,Budget,135709.94
01/22/2023,COGS-001,DPT-500,Actual,13428.14
09/24/2023,OPEX-003,DPT-100,Budget,10664.25
05/14/2023,OPEX-001,DPT-200,Budget,16647.8
05/04/2023,OPEX-002,DPT-500,Budget,17005.1
05/17/2023,COGS-001,DPT-300,Actual,9578.5
06/08/2023,REV-002,DPT-500,Actual,121565.6
05/27/2023,OPEX-005,DPT-300,Actual,9783.24
02/23/2023,REV-001,DPT-100,Actual,27827.41
12/24/2023,REV-001,DPT-400,Actual,110494.76
11/06/2023,OPEX-005,DPT-400,Budget,14152.04
05/24/2023,REV-002,DPT-100,Budget,72286.49
02/25/2023,COGS-002,DPT-500,Actual,9721.63
04/03/2023,REV-002,DPT-400,Actual,68206.8
05/25/2023,OPEX-003,DPT-500,Actual,5828.48
08/26/2023,COGS-001,DPT-200,Budget,5540.61
07/27/2023,OPEX-005,DPT-200,Actual,9585.82
07/22/2023,COGS-002,DPT-100,Actual,17953.66
07/07/2023,OPEX-002,DPT-100,Actual,6514.67
04/10/2023,OPEX-001,DPT-200,Actual,14244.89
04/23/2023,COGS-002,DPT-200,Budget,29092.91
04/01/2023,OPEX-001,DPT-200,Actual,10617.78
03/15/2023,COGS-002,DPT-500,Actual,9663.37
09/21/2023,REV-001,DPT-500,Actual,85523.61
06/29/2023,OPEX-004,DPT-200,Actual,11341.08
04/25/2023,COGS-002,DPT-200,Budget,17495.12
11/03/2023,OPEX-003,DPT-300,Actual,4238.09
08/28/2023,COGS-002,DPT-400,Actual,28356.18
07/08/2023,COGS-001,DPT-100,Budget,12996.54
07/27/2023,REV-001,DPT-200,Budget,61953.4
06/13/2023,COGS-002,DPT-100,Actual,10684.08
05/04/2023,REV-002,DPT-500,Actual,110838.39
05/31/2023,OPEX-003,DPT-400,Budget,16235.37
08/03/2023,OPEX-004,DPT-500,Budget,11797.75
04/06/2023,COGS-002,DPT-200,Actual,6811.01
09/28/2023,REV-002,DPT-300,Actual,101678.36
06/05/2023,OPEX-005,DPT-500,Budget,8663.71
06/13/2023,OPEX-004,DPT-300,Budget,9745.95
11/20/2023,REV-001,DPT-500,Budget,31480.36
09/01/2023,COGS-002,DPT-100,Budget,25554.91
05/12/2023,COGS-001,DPT-400,Budget,13310.39
03/29/2023,COGS-001,DPT-100,Budget,16046.78
07/14/2023,OPEX-005,DPT-100,Actual,19361.28
12/28/2023,COGS-002,DPT-200,Actual,29648.87
09/20/2023,COGS-001,DPT-200,Budget,26807.18
08/31/2023,COGS-002,DPT-100,Budget,12969.16
09/10/2023,REV-001,DPT-200,Budget,80347.18
04/03/2023,COGS-001,DPT-500,Actual,14731.87
09/28/2023,COGS-002,DPT-300,Actual,19062.4
09/05/2023,OPEX-005,DPT-500,Actual,5732.32
07/31/2023,OPEX-005,DPT-100,Budget,8336.66
07/11/2023,REV-001,DPT-100,Actual,138285.12
12/18/2023,OPEX-005,DPT-300,Budget,5109.62
11/01/2023,COGS-001,DPT-200,Actual,29451.78
04/19/2023,REV-002,DPT-500,Budget,62800.19
01/14/2023,COGS-001,DPT-300,Budget,28578.93
01/19/2023,OPEX-001,DPT-100,Actual,9648.12
05/23/2023,REV-002,DPT-300,Budget,141167.46
06/29/2023,OPEX-005,DPT-500,Budget,14079.71
10/07/2023,OPEX-002,DPT-300,Budget,13111.72
04/09/2023,REV-002,DPT-500,Budget,132316.87
04/23/2023,OPEX-005,DPT-300,Budget,10884.03
08/11/2023,OPEX-002,DPT-200,Actual,9778.98
09/07/2023,OPEX-005,DPT-300,Actual,1494.11
03/13/2023,REV-001,DPT-500,Actual,98136.09
05/14/2023,OPEX-002,DPT-500,Budget,18838.6
12/04/2023,OPEX-005,DPT-300,Budget,15797.56
04/20/2023,OPEX-001,DPT-400,Actual,3461.41
06/15/2023,OPEX-002,DPT-200,Actual,5631.27
12/02/2023,OPEX-002,DPT-500,Actual,4835.05
05/28/2023,OPEX-002,DPT-100,Actual,5590.47
05/11/2023,OPEX-002,DPT-500,Actual,2256.01
01/13/2023,OPEX-005,DPT-100,Budget,4040.64
06/03/2023,OPEX-001,DPT-300,Budget,7507.75
04/22/2023,OPEX-001,DPT-200,Budget,10632.87
06/09/2023,REV-002,DPT-200,Actual,15320.05
12/25/2023,OPEX-002,DPT-300,Actual,7852.42
10/02/2023,REV-002,DPT-100,Budget,101775.18
12/30/2023,OPEX-002,DPT-100,Budget,9160.75
04/18/2023,REV-001,DPT-100,Budget,77640.8
08/18/2023,OPEX-003,DPT-300,Budget,19432.28
08/04/2023,OPEX-004,DPT-100,Budget,8684.79
02/02/2023,COGS-002,DPT-500,Actual,17388.96
04/14/2023,OPEX-002,DPT-200,Actual,10531.32
02/14/2023,OPEX-004,DPT-200,Budget,14808.11
07/11/2023,OPEX-005,DPT-400,Actual,5667.6
07/30/2023,REV-002,DPT-100,Budget,112965.79
02/20/2023,OPEX-003,DPT-500,Budget,6849.43
09/05/2023,OPEX-005,DPT-400,Budget,8817.12
05/03/2023,OPEX-003,DPT-200,Actual,1740.79
10/04/2023,COGS-002,DPT-200,Actual,24923.25
10/01/2023,REV-002,DPT-100,Actual,136952.65
04/26/2023,OPEX-005,DPT-300,Actual,14565.12
12/25/2023,REV-001,DPT-300,Budget,134044.92
05/05/2023,COGS-002,DPT-200,Budget,29920.6
02/18/2023,COGS-001,DPT-400,Budget,18590.32
06/09/2023,REV-001,DPT-400,Actual,14346.09
12/26/2023,OPEX-002,DPT-500,Actual,12002.63
02/17/2023,REV-002,DPT-100,Budget,128167.76
04/16/2023,OPEX-001,DPT-300,Budget,6245.63
12/17/2023,OPEX-003,DPT-400,Budget,1257.57
10/07/2023,OPEX-004,DPT-200,Budget,1089.45
03/02/2023,OPEX-003,DPT-500,Budget,13363.36
04/18/2023,COGS-002,DPT-300,Actual,14704.73
02/02/2023,REV-002,DPT-100,Budget,133087.47
09/04/2023,OPEX-003,DPT-400,Actual,14392.95
01/26/2023,REV-002,DPT-300,Actual,21898.68
02/15/2023,COGS-001,DPT-400,Budget,16578.82
12/04/2023,COGS-002,DPT-400,Actual,28224.74
08/07/2023,OPEX-003,DPT-400,Actual,8355.25
08/30/2023,OPEX-002,DPT-300,Budget,4894.11
10/07/2023,COGS-001,DPT-500,Budget,28962.06
03/18/2023,OPEX-001,DPT-400,Actual,5968.95
06/10/2023,COGS-002,DPT-400,Budget,20488.66
08/28/2023,OPEX-004,DPT-500,Actual,12033.77
12/29/2023,OPEX-002,DPT-400,Budget,18234.2
06/15/2023,COGS-002,DPT-300,Actual,11021.45
03/14/2023,REV-001,DPT-500,Budget,20884.19
10/25/2023,OPEX-005,DPT-100,Actual,9422.81
03/21/2023,OPEX-002,DPT-400,Actual,8831.27
09/25/2023,COGS-001,DPT-200,Budget,20144.9
04/13/2023,COGS-002,DPT-300,Budget,19217.51
07/28/2023,OPEX-005,DPT-200,Actual,15237.01
11/18/2023,OPEX-005,DPT-400,Budget,7574.76
05/20/2023,OPEX-003,DPT-300,Actual,19403.8
07/19/2023,OPEX-005,DPT-300,Actual,14401.81
